Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
whoMe_bd8b8fa9	bk	Ne ho attraversati tanti quanti gli astri nella notte, e non uno solo di essi conteneva un lieto fine.	game/scripts/wth4.rpy	328	bk "[what]"
whoMe_0fdedac3	bk	Nonostante ciò sono ancora alla ricerca.	game/scripts/wth4.rpy	332	bk "[what]"
whoMe_ab2a8de4	bk	Questo è il motivo della mia esistenza. So che se smettessi di cercare, cesserei di esistere.	game/scripts/wth4.rpy	334	bk "[what]"
after_b74118bd	ck	Tu vedi tutto no? Puoi dirmi cosa è successo al mondo dopo che Lambdadelta mi ha ucciso? Sono preoccupato per Larry.	game/scripts/wth4.rpy	346	ck "[what]"
after_c3afde97	bk	Avrò anche molta più esperienza di te, ma non sono onnisciente. {w}Anche io ho dei limiti su cosa posso e non posso vedere.	game/scripts/wth4.rpy	348	bk "[what]"
after_398e638f	bk	La mia finestra sul frammento che hai appena visto si chiude la notte successiva al Watanagashi. {w}Purtroppo non ho concezione di cosa accada dopo.	game/scripts/wth4.rpy	350	bk "[what]"
after_659ed24b	bk	A dire la verità ero convinta che anche questa volta fosse stato Larry a, beh..., mandarti indietro. {w}Non è così?	game/scripts/wth4.rpy	352	bk "[what]"
after_d0603cfc	ck	Preparati, sarà una lunga storia.	game/scripts/wth4.rpy	354	ck "[what]"
after_b194433a	bk	Mhh.	game/scripts/wth4.rpy	359	bk "[what]"
after_d5d14b07	bk	...Lambdadelta... stai dicendo che sei riuscito a incontrare questa persona?	game/scripts/wth4.rpy	361	bk "[what]"
after_4f6cd277	ck	Sono pur sempre un comandante del BKG, non sottovalutare la mia abilità nelle indagini... {w}Anche se alla fine ha avuto la meglio.	game/scripts/wth4.rpy	363	ck "[what]"
after_2de31459	bk	....	game/scripts/wth4.rpy	367	bk "[what]"
after_e61b44ae	bk	Non credevo che la nostra collaborazione avrebbe dato frutto così presto. {w}Check, questo è incredibile. {w}Quel personaggio potrebbe essere la chiave di tutto.	game/scripts/wth4.rpy	371	bk "[what]"
after_7b3b9574	bk	Dimmi dunque, quale è l'identità di Lambdadelta?	game/scripts/wth4.rpy	373	bk "[what]"
after_d0599ce2	ck	Mi dispiace. Non posso.	game/scripts/wth4.rpy	375	ck "[what]"
after_5ae810fc	bk	...Ancora non ti fidi di me?	game/scripts/wth4.rpy	377	bk "[what]"
after_899b3e86	ck	Non fraintendere. Se potessi dire quel nome lo avrei già fatto, lo avrei urlato talmente forte da farmi sentire da Larry in tutti i mondi.	game/scripts/wth4.rpy	379	ck "[what]"
after_d1790b2f	ck	Ma è inutile... NON RIESCO A RICORDARE!	game/scripts/wth4.rpy	381	ck "[what]"
after_73be40a7	ck	Non è solo il nome, anche l'aspetto, la voce, come ha fatto a catturarmi, cosa ha fatto dopo!	game/scripts/wth4.rpy	383	ck "[what]"
after_a5b18887	ck	Mi sembra come se qualcuno avesse preso i miei ricordi e vi avesse disegnato sopra delle censure.	game/scripts/wth4.rpy	385	ck "[what]"
after_1c2b869d	bk	Check. Facciamo un esperimento. {w}Ascolta bene perchè adesso ti spiegherò per quale motivo ad hinamizawa alcune persone impazziscono.	game/scripts/wth4.rpy	387	bk "[what]"
after_33f3be56	bk	Si tratta di {color=#ffe674}_n_ _al_t___ c___a__ d_ __i p__a__i__{/color}	game/scripts/wth4.rpy	390	bk "[what]"
after_45e2add7	ck	Hey, parla più forte. Non riesco a sentirti.	game/scripts/wth4.rpy	392	ck "[what]"
after_24478173	bk	{color=#ffe674}_n_ _al_t___ c___a__ d_ __i p__a__i__{/color}	game/scripts/wth4.rpy	394	bk "[what]"
after_914310ee	ck	Niente da fare.	game/scripts/wth4.rpy	396	ck "[what]"
after_0d921bf2	bk	Sfortunatamente è come pensavo... {w}Sono le nuove regole.	game/scripts/wth4.rpy	398	bk "[what]"
rules_ddd6ef96	ck	Che cos'è questa storia. Perchè non riusciamo a parlarci?	game/scripts/wth4.rpy	407	ck "[what]"
rules_fda7dc88	bk	Dovresti avere sentito anche tu una voce che proclamava delle regole.	game/scripts/wth4.rpy	409	bk "[what]"
rules_a61ceb00	ck	Ripensandoci... Si ho decisamente sentito qualcosa.{w} Che DIAMINE era?	game/scripts/wth4.rpy	411	ck "[what]"
rules_b7489293	bk	Ascolta bene le mie parole, qualcuno o qualcosa di estremamente potente tiene tutt’ora in scacco ogni singolo frammento.	game/scripts/wth4.rpy	414	bk "[what]"
rules_8d9469d9	bk	Per moltissimo tempo ho creduto che il responsabile fosse il destino stesso. Un futuro ineluttabile.	game/scripts/wth4.rpy	414	bk "[what]"
rules_71728773	bk	Ma non ho mai escluso la possibilità che fosse orchestrato da una mente senziente.	game/scripts/wth4.rpy	414	bk "[what]"
rules_3e3fb8c1	bk	E finalmente adesso ha mostrato un chiaro segno di se.	game/scripts/wth4.rpy	414	bk "[what]"
rules_d107ec88	ck	Devo proprio averlo spaventato.	game/scripts/wth4.rpy	422	ck "[what]"
rules_e9373a7b	bk	Per lo meno la tua presenza sembra aver spinto il nostro avversario ad agire.	game/scripts/wth4.rpy	424	bk "[what]"
rules_ed2919ae	n	{i}{color=#ffe674}Da ora in poi Bernkastel e Check non si possono scambiare informazioni inerenti alla partita.{/color}{/i}	game/scripts/wth4.rpy	427	n "[what]"
rules_a702d651	ck	Un momento, come può sapere esattamente cosa ci diciamo? Vuol dire che ci sta ascoltando IN QUESTO MOMENTO!	game/scripts/wth4.rpy	429	ck "[what]"
rules_8172780e	n	Non è possibile, ci siete soltanto voi due lì.	game/scripts/wth4.rpy	431	n "[what]"
rules_6c3a413c	bk	Non necessariamente, anche se non lo posso escludere. {w}In generale non mi aspetto di ingannare queste regole con dei biglietti sotto il tavolo.	game/scripts/wth4.rpy	433	bk "[what]"
rules_ad6f4984	ck	Perciò niente più indizi neanche su i frammenti di prima?	game/scripts/wth4.rpy	435	ck "[what]"
rules_4210dc52	bk	Non rimane che scoprirli per conto tuo e dalla prospettiva di Check.	game/scripts/wth4.rpy	437	bk "[what]"
rules_7885038e	bk	Tu non avrai la mia prospettiva su gli argomenti che contano, e io non avrò la tua.	game/scripts/wth4.rpy	439	bk "[what]"
rules_e82d6439	bk	Tuttavia, questo è un grande problema. Lo scambio di informazioni era il nostro vantaggio più grande.	game/scripts/wth4.rpy	443	bk "[what]"
rules_1287907b	bk	È lo stesso principio dietro l'occhio umano. {w}Un solo occhio non ti permette di vedere il mondo in tre dimensioni, ne servono due.	game/scripts/wth4.rpy	447	bk "[what]"
rules_c86617c2	bk	Ma avere gli occhi non basta. Il ruolo più cruciale lo ha la corteccia visiva.	game/scripts/wth4.rpy	449	bk "[what]"
rules_dfeb4564	bk	Se il cervello non può interpretare le due immagini, combinandole adeguatamente, allora non c'è nessun vantaggio nell'avere due occhi.	game/scripts/wth4.rpy	451	bk "[what]"
rules_46a838c3	n	{i}{color=#ffe674}Check non può riconoscere la mia pedina.{/color}{/i}	game/scripts/wth4.rpy	454	n "[what]"
rules_e0cf4d4f	bk	Anche questa adesso si spiega. Dopotutto eri arrivato a uno dei pezzi più cruciali dell'enigma.	game/scripts/wth4.rpy	456	bk "[what]"
rules_2084a226	ck	Lambda...	game/scripts/wth4.rpy	458	ck "[what]"
rules_01955fc2	bk	A giudicare da come parla, per quell'entità tutto questo è un gioco. E sembra che pur di non darcela vinta neanche per una partita, ha aggiunto delle regole a suo favore.	game/scripts/wth4.rpy	460	bk "[what]"
rules_ef9d568b	ck	Questo si chiama non saper perdere. Vorrei fargli passare un giorno nel club di Mion e vedere che fine fa.	game/scripts/wth4.rpy	462	ck "[what]"
rules_82918dcd	bk	Purtroppo è evidente, non siamo noi a dettare le regole, e men che meno le penalità.	game/scripts/wth4.rpy	464	bk "[what]"
rules_1271dbc7	bk	Finchè questa situazione continua non c’è speranza di un lieto fine. Nè per quei ragazzi, né per te e il tuo fidato collega.	game/scripts/wth4.rpy	464	bk "[what]"
rules_ba4d3072	bk	Se vuoi liberarti da questo ciclo di dolore, e salvare il BKG dalla corruzione, collaborare con me è l’unica via.	game/scripts/wth4.rpy	464	bk "[what]"
whyMe_45bb1391	ck	Dunque proponi un'alleanza.	game/scripts/wth4.rpy	477	ck "[what]"
whyMe_b53c0dfc	ck	Inizio a sentirmi il protagonista di una light novel isekai.	game/scripts/wth4.rpy	479	ck "[what]"
whyMe_952ac544	ck	Potrei chiamarla: "Reincarnato in un altro mondo come agente speciale, ma visto che continuo a morire ho stretto un patto con una strega per salvare la mia organizzazione dalla dittatura."	game/scripts/wth4.rpy	481	ck "[what]"
whyMe_55b5ab86	n	Non riesci minimamente a leggere il suo sguardo. Eppure hai come l'impressione che ti stia giudicando.	game/scripts/wth4.rpy	487	n "[what]"
whyMe_c2141caa	bk	Non capirò mai i canoni dei titoli di questo genere letterario.	game/scripts/wth4.rpy	489	bk "[what]"
whyMe_e3b961e4	bk	Ma beh, se è quello che vuoi...	game/scripts/wth4.rpy	491	bk "[what]"
whyMe_41a436ea	bk	{color=#0000cf}"Reincarnato in un altro mondo come agente speciale, ma visto che continuo a morire ho stretto un patto con una strega per salvare la mia organizzazione dalla dittatura."{/color}	game/scripts/wth4.rpy	494	bk "[what]"
whyMe_e6ea5649	ck	Ehi, che cosa hai fatto?	game/scripts/wth4.rpy	499	ck "[what]"
whyMe_5af2bb1e	bk	Nulla di importante...	game/scripts/wth4.rpy	501	bk "[what]"
whyMe_9cef650a	bk	Lo ammetto, sarebbe un bel paragone se io fossi una dea e tu il mio prescelto, ma la nostra situazione è un po'diversa.	game/scripts/wth4.rpy	503	bk "[what]"
whyMe_d4d7aac0	ck	Perchè, non sei stata tu a scegliermi, Kami-sama?	game/scripts/wth4.rpy	505	ck "[what]"
whyMe_84130ce4	bk	In tutta sincerità, no. {w}Sei stato tu ad apparire per conto tuo, io ho solo offerto la mia guida.	game/scripts/wth4.rpy	511	bk "[what]"
whyMe_b36f70c1	bk	Vedila in questo modo, è la costante determinazione di ogni Check in ogni frammento ad avere generato te.	game/scripts/wth4.rpy	513	bk "[what]"
whyMe_c01338be	bk	La frustrazione di vedere tutto quello per cui hai lavorato andare in fumo. {w}Il bisogno di riportare l'ordine. {w}Queste sono qualità radicate profondamente nel tuo io.	game/scripts/wth4.rpy	515	bk "[what]"
whyMe_120d7bac	bk	Eppure infine, anche il nemico non ha sottovalutato questi tuoi attributi.	game/scripts/wth4.rpy	519	bk "[what]"
whyMe_5ced4cd0	bk	Speravo che tu che sei al contempo osservatore e pezzo sulla scacchiera avresti cambiato le cose{w}, ma adesso le nostre chance di vittoria sono infinitesimali.	game/scripts/wth4.rpy	523	bk "[what]"
whyMe_ca50f6a8	bk	Anche se ci portassimo miracolosamente in vantaggio, probabilmente ci troveremmo davanti un'altra regola irragionevole.	game/scripts/wth4.rpy	525	bk "[what]"
whyMe_94b34347	bk	Forse è veramente impossibile battere il fato...	game/scripts/wth4.rpy	529	bk "[what]"
end_ec4ad577	ck	Ho capito bene la tua proposta.	game/scripts/wth4.rpy	536	ck "[what]"
end_b57b9c7b	ck	In poche parole vuoi il mio aiuto per battere un nemico comune.	game/scripts/wth4.rpy	538	ck "[what]"
end_b5eed7fe	ck	Questo nemico è incomprensibilmente forte, tanto da cambiare le leggi del mondo, e per vincere avremmo bisogno di un miracolo.	game/scripts/wth4.rpy	540	ck "[what]"
end_81e86003	bk	È una sintesi accettabile.	game/scripts/wth4.rpy	542	bk "[what]"
end_e7041f53	ck	C'è una sola cosa su cui però hai torto.	game/scripts/wth4.rpy	546	ck "[what]"
end_2b6e220f	bk	Oh?	game/scripts/wth4.rpy	549	bk "[what]"
end_e6d925c7	ck	Hai detto qualcosa del tipo: "Tu non sei Check perchè sei un essere superiore".	game/scripts/wth4.rpy	557	ck "[what]"
end_730be8b2	ck	Lascia che ti insegni questa lezione. {w}Check non è soltanto un nome in codice! {w}Rappresenta un modo di vivere, di essere e di pensare. Pertanto è unico!	game/scripts/wth4.rpy	561	ck "[what]"
end_66fc3b7a	ck	Se davvero sono una somma di tutti i Check del multiverso, allora lascia che parli a nome di tutti loro.	game/scripts/wth4.rpy	561	ck "[what]"
end_7bb6e7a3	ck	Destino? {w}Nuove Regole? {w}Misteri irrisolvibili?	game/scripts/wth4.rpy	567	ck "[what]"
end_b9242d6b	ck	Superare ostacoli insormontabili è il mio lavoro! {w}Che sia una su un milione o una su un miliardo, se esiste una possibilità di vittoria non abbiamo ancora perso.	game/scripts/wth4.rpy	571	ck "[what]"
end_a035da4d	ck	Io sono... {w}NO.	game/scripts/wth4.rpy	571	ck "[what]"
end_baca6a09	extend	 Noi siamo {i}{b}{color=#480000}CHECK{/color}{/b}{/i}{nw}	game/scripts/wth4.rpy	576	extend "[what]"
end_e0f0d71e	extend	. Comandante del BKG.	game/scripts/wth4.rpy	582	extend "[what]"
end_9a50da01	ck	Dichiaro ufficialmente approvata l'alleanza con la strega Bernkastel.	game/scripts/wth4.rpy	584	ck "[what]"
end_abfbd77d	bk	Belle parole, ma se non sbaglio il BKG è totalmente fuori dal tuo controllo oramai.	game/scripts/wth4.rpy	589	bk "[what]"
end_8057ad36	bk	A che pro attegiarsi a comandante in questa situazione?	game/scripts/wth4.rpy	591	bk "[what]"
end_f40cb337	ck	Il BKG è la mia organizzazione, esiste dovunque esisto io, tutto qua.	game/scripts/wth4.rpy	595	ck "[what]"
end_79246fb9	ck	Al momento il "Book Keepers Guard" è in mano al nemico. Questo è vero.	game/scripts/wth4.rpy	598	ck "[what]"
end_a5510b0d	ck	Pertanto! Fino a che non lo avrò reclamato, BKG sarà l'acronimo di "Bern-Kastel Guard".	game/scripts/wth4.rpy	602	ck "[what]"
end_df3e1bc2	n	A questa tua dichiarazione, un vortice scuro ti avvolge.	game/scripts/wth4.rpy	605	n "[what]"
end_c27646f6		E quando ne emergi...{w} sei come trasfigurato.	game/scripts/wth4.rpy	607	"[what]"
end_7dd5e691	bk	........	game/scripts/wth4.rpy	616	bk "[what]"
end_0bb03cf3	bk	Stupefacente...	game/scripts/wth4.rpy	618	bk "[what]"
end_229bc0de	ck	E questo!? Sono stato io a farlo?	game/scripts/wth4.rpy	622	ck "[what]"
end_265062d6	bk	Sei decisamente stato tu.	game/scripts/wth4.rpy	624	bk "[what]"
end_d42bf3d2	ck	Beh...	game/scripts/wth4.rpy	626	ck "[what]"
end_01406a6f	ck	NON MALE!	game/scripts/wth4.rpy	630	ck "[what]"
end_2c69b550	n	Quando qualcuno sente la parola agente segreto, cappotto nero e fedora sono le prime cose che vengono in mente.	game/scripts/wth4.rpy	632	n "[what]"
end_fc3d6fab	n	Questa situazione dettava un outfit più iconico di maglietta e felpa. {w}E tu sei stato in grado di materializzarlo.	game/scripts/wth4.rpy	634	n "[what]"
end_dec2ce78	ck	Se il nostro nemico fosse davvero così temibile non si nasconderebbe così. {w}Non ricorrerebbe a dei sotterfugi per rompere la nostra cooperazione, ma verrebbe quì a schiacciarci di persona.	game/scripts/wth4.rpy	636	ck "[what]"
end_d31c4f65	ck	Sicuramente è nel panico in questo stesso momento. Sa che possiamo fermarlo. Quel codardo.	game/scripts/wth4.rpy	638	ck "[what]"
end_bd347817	ck	AVANTI! Sono pronto per il prossimo frammento.	game/scripts/wth4.rpy	640	ck "[what]"
end_36a64693	n	Come un uomo deciso a trionfare sul firmamento intero, tendi la mano al cielo e tenti di afferrare una stella.	game/scripts/wth4.rpy	645	n "[what]"
end_9c70a66c	n	Contro ogni intuizione, ci riesci, e ti ritrovi con un piccolo cristallo che fluttua sul palmo della tua mano.	game/scripts/wth4.rpy	647	n "[what]"
end_7c97bb66	bk	Quel frammento... che nostalgia.	game/scripts/wth4.rpy	663	bk "[what]"
end_e06747d1	bk	Mostra un tempo cinque anni precedente al tuo arrivo ad Hinamizawa. {w}Prima di tutti gli omicidi, quando il villaggio era ancora impegnato nella "Guerra della diga".	game/scripts/wth4.rpy	665	bk "[what]"
end_65453fee	ck	Perfetto! Voglio vederlo!	game/scripts/wth4.rpy	667	ck "[what]"
end_58ad0120	bk	Purtroppo per te sarà inutile. {w}Non so cosa Check stesse facendo in quel periodo, ma dubito possa portare grandi rivelazioni.	game/scripts/wth4.rpy	670	bk "[what]"
end_b566e30f	bk	Nel peggiore dei casi potresti rimanere bloccato per...	game/scripts/wth4.rpy	680	bk "[what]"
end_dbe8f5b0	bk	È già partito...	game/scripts/wth4.rpy	683	bk "[what]"
end_5959633b	bk	Ho trovato un compagno veramente bizzarro.	game/scripts/wth4.rpy	687	bk "[what]"
end_16419e2c	bk	Poco male... Vuol dire che abbandonerò me stessa alla nostalgia ancora una volta e tornerò ad osservare questo frammento.	game/scripts/wth4.rpy	694	bk "[what]"
end_67e64615	bk	Se non altro sarà un buon modo per {i}"ingannare il tempo"{/i}.	game/scripts/wth4.rpy	696	bk "[what]"
poems_7ad3ed8a	n	Bernkastel eh... hai già visto questo nome.	game/scripts/wth4.rpy	729	n "[what]"
poems_3223cd07	ck	.........	game/scripts/wth4.rpy	731	ck "[what]"
poems_0d7b2ffc	bk	È forse una tua abitudine fissare le persone in silenzio?	game/scripts/wth4.rpy	733	bk "[what]"
poems_4085c493	ck	CI SONO! {w}Sei l'autrice delle poesie! Quelle che vedo ogni volta che entro in un frammento.	game/scripts/wth4.rpy	735	ck "[what]"
poems_f69bd13f	bk	Mhh	game/scripts/wth4.rpy	737	bk "[what]"
poems_14efa142	bk	MHHHH!	game/scripts/wth4.rpy	739	bk "[what]"
poems_85d5914a	ck	Ci ho preso, vero?	game/scripts/wth4.rpy	741	ck "[what]"
poems_7948085c	bk	Quelle risalgono a una fase poetica che ho avuto 400 anni fa.	game/scripts/wth4.rpy	743	bk "[what]"
poems_5c195dfa	bk	Sarebbe molto garbato da parte tua dimenticare tutto ciò che hai letto. {w}Se possibile fallo completamente. E in fretta. {w}Ancora meglio se potessi non ripescare l'argomento.	game/scripts/wth4.rpy	745	bk "[what]"
poems_36e2c74d	ck	Erano veramente ben scritte. Una mia conoscenza le chiamarebbe cringe, ma mi sono piaciute.	game/scripts/wth4.rpy	747	ck "[what]"
poems_3630f273	bk	Ben scritte? {w}.......Capisco.	game/scripts/wth4.rpy	749	bk "[what]"
poems_508268fa	bk	Forza, passiamo alla prossima domanda.	game/scripts/wth4.rpy	751	bk "[what]"
poems_94d1171f	n	Non è facile capirlo dall'espressione, ma Bernkastel sembra contenta.	game/scripts/wth4.rpy	753	n "[what]"
tea_cfd35017	ck	Il tè era semplicemente egregio, potrei averne un altra tazza?	game/scripts/wth4.rpy	763	ck "[what]"
tea_6525804b	bk	Serviti pure.	game/scripts/wth4.rpy	765	bk "[what]"
tea_abe376e5	n	Teiera in mano, ti concentri per manifestare un bis del tè che stavi bevendo, ma quando lo versi noti qualcosa di strano.	game/scripts/wth4.rpy	767	n "[what]"
tea_5abde70d	ck	MA QUESTA È COCA COLA!	game/scripts/wth4.rpy	769	ck "[what]"
tea_80e53655	bk	Cielo, questo è raro... Per lo meno è commestibile.	game/scripts/wth4.rpy	772	bk "[what]"
tea_9b223df2	n	Chi diamine fa bollire la cola prima di berla?	game/scripts/wth4.rpy	774	n "[what]"
wthnb_4e2a9bf8	yw	Vediamo... un po' di questo, un po' di quello.	game/scripts/wthb.rpy	25	yw "[what]"
wthnb_c6fd6d45	yw	Le orecchie dovrebbero funzionare...	game/scripts/wthb.rpy	27	yw "[what]"
wthnb_d1449e23	yw	Hey, se mi senti annuisci.	game/scripts/wthb.rpy	29	yw "[what]"
wthnb_20ed1193	yw	Visto? Un lavoro perfetto! *giggle* *giggle*	game/scripts/wthb.rpy	38	yw "[what]"
wthnb_10971a8e	yw	Mentre per gli occhi... {w}Aaah, questo è difficile.	game/scripts/wthb.rpy	40	yw "[what]"
wthnb_647d61df	yw	Basterà così per adesso.	game/scripts/wthb.rpy	44	yw "[what]"
wthnb_a09ebabb	yw	Per finire la bocca. Questo è facile...	game/scripts/wthb.rpy	46	yw "[what]"
wthnb_787b7955	yw	E la mia nuova pedina è.....	game/scripts/wthb.rpy	49	yw "[what]"
wthnb_ce3c86cf	extend	 completa! Ahahahahaha	game/scripts/wthb.rpy	53	extend "[what]"
wthnb_84406c3d	hnb	Eccomi quiiiiiiii! Hanananananana!	game/scripts/wthb.rpy	56	hnb "[what]"
wthnb_a4664a12	yw	Pieno di entusiasmo vedo... questo è l' atteggiamento giusto! Pronto a servirmi?	game/scripts/wthb.rpy	58	yw "[what]"
wthnb_044f4d23	hnb	Servirti? SERVIRTI? E perchè dovrei servirti! Non vedo l' ora di...	game/scripts/wthb.rpy	60	hnb "[what]"
wthnb_22aa32df	extend	AAAAAAAAGH	game/scripts/wthb.rpy	62	extend "[what]"
wthnb_db4a2dd2	yw	Dicevi?	game/scripts/wthb.rpy	66	yw "[what]"
wthnb_7b447f10	hnb	Ahahaha tutto chiaro dittatore-chan.	game/scripts/wthb.rpy	68	hnb "[what]"
wthnb_3e670135	yw	Ma che zuccone eh? Ahaha, proprio come me d'altronde!	game/scripts/wthb.rpy	70	yw "[what]"
wthnb_963f09e3	yw	Bene, ascoltami. Tu sei qui per un motivo specifico.	game/scripts/wthb.rpy	74	yw "[what]"
wthnb_0edeecc9	yw	Sono attualmente impegnata in una partita con Bernkastel. {w}Una partita dove lei si rifiuta di arrendersi nonostante venga sconfitta ripetutamente...	game/scripts/wthb.rpy	76	yw "[what]"
wthnb_70abdfcf	yw	Ma ciò sta per venire a termine. {w}Il suo re è quasi esausto, e secondo i miei calcoli non rimangono più di 3 partite prima che si arrenda. {w}	game/scripts/wthb.rpy	78	yw "[what]"
wthnb_89e37305	extend	Ho quasi vinto, una VITTORIA ASSOLUTA.	game/scripts/wthb.rpy	80	extend "[what]"
wthnb_0dc18b8d	hnb	Hanananananana! Una vittoria schiacciante dici? Ne sei proprio sicura?	game/scripts/wthb.rpy	82	hnb "[what]"
wthnb_da18d91b	yw	...	game/scripts/wthb.rpy	84	yw "[what]"
wthnb_13bc5c26	hnb	Hai la vittoria in pugno? E allora perchè mi avresti evocato, sentiamo? {w}Eh no ditatore-chan, qui c' è qualcosa che non mi torna.	game/scripts/wthb.rpy	86	hnb "[what]"
wthnb_19cec6a4	hnb	Te lo dico io, IN REALTà SEI IN DIFFICOLTÀ! Ho indovinato vero? Ehehehe.	game/scripts/wthb.rpy	88	hnb "[what]"
wthnb_f1d634e8	hnb	Gyaaaah.	game/scripts/wthb.rpy	92	hnb "[what]"
wthnb_0e11da28	yw	Quattro punti su dieci. Se solo finissi di ascoltare ti sarebbe tutto chiaro.	game/scripts/wthb.rpy	98	yw "[what]"
wthnb_65d41212	yw	Hai parzialmente ragione, non lo nego.	game/scripts/wthb.rpy	100	yw "[what]"
wthnb_d60e15aa	yw	Il punto è questo;{w} Bernkastel ha impiegato una pedina a me sconosciuta con incredibili abilità, al punto che ha una minima possibilità di battermi.	game/scripts/wthb.rpy	102	yw "[what]"
wthnb_c90d573e	yw	Questo è ovviamente inaccettabile. {w}Un 1%% di possibilità di perdere è troppo alto. Devo schiacciare Check.	game/scripts/wthb.rpy	102	yw "[what]"
wthnb_461ef768	hnb	Check?	game/scripts/wthb.rpy	106	hnb "[what]"
wthnb_2fad6e8f	yw	Ma mi stai ascoltando?! È il nome della pedina di Bern.	game/scripts/wthb.rpy	108	yw "[what]"
wthnb_a4a8cbe2	hnb	Proprio un nome del cazzo ehehehehe.	game/scripts/wthb.rpy	110	hnb "[what]"
wthnb_e9ef79e5	yw	Vero?! {w}Un assoluto maleducato senza alcuna attenzione nè per il decoro NÈ PER LO STILE!	game/scripts/wthb.rpy	112	yw "[what]"
wthnb_f405e531	yw	Non vedi come si veste? {w}Non vedi come si comporta? {w}Un assoluto debosciato!	game/scripts/wthb.rpy	127	yw "[what]"
wthnb_50497b4d	hnb	Guardalo! Oddio che fissato, nessuno gli ha spiegato che in estate si può togliere la felpa? Sceeeeeeemo!	game/scripts/wthb.rpy	129	hnb "[what]"
wthnb_20ef8677	yw	Già già! Ma scemo e maleducato come è, lui è comunque in grado di mettere le mani sul nostro piano e frantumarlo!	game/scripts/wthb.rpy	131	yw "[what]"
wthnb_da74d121	yw	Nel precedente frammento HA CAPITO DOVE SI TROVA LA BASE OPERATIVA! Ma ti rendi conto?	game/scripts/wthb.rpy	131	yw "[what]"
wthnb_68341b0c	yw	Fortunatamente ha perso la memoria delle ultime ore, e quindi non ha capito la parte più importante!	game/scripts/wthb.rpy	131	yw "[what]"
wthnb_a8e097d0	yw	MA CAPISCI LA SITUAZIONE?	game/scripts/wthb.rpy	131	yw "[what]"
wthnb_5bc62d11	hnb	Huuuuuh... Dittatore-chan mi sa che non mi hai spiegato niente! Ehehehehe!	game/scripts/wthb.rpy	141	hnb "[what]"
wthnb_2dbaff55	yw	Usa il mio nome zuccone, mi chiamo Lamdadelta.	game/scripts/wthb.rpy	143	yw "[what]"
wthnb_f699df7e	hnb	Certo Dittatore-chan! {w}Dunque aggiornami! Se è qualcosa che ha capito pure Check non può essere tanto difficile.	game/scripts/wthb.rpy	147	hnb "[what]"
wthnb_e62fc490	yw	Mmmmh... ok intelligentone, non sarebbe divertente se ti spiegassi tutto, no?	game/scripts/wthb.rpy	149	yw "[what]"
wthnb_c4ebe50c	yw	Perchè non butti un occhio su questi tre frammenti e mi dici quello che pensi? Lascia stare Check per il momento.	game/scripts/wthb.rpy	167	yw "[what]"
wthnb_1304a172	hnb	Mmmmh...	game/scripts/wthb.rpy	169	hnb "[what]"
wthnb_7899af59	hnb	Secondo me qui è evidente che Keiichi non ci sia di testa.	game/scripts/wthb.rpy	178	hnb "[what]"
wthnb_c87fb585	hnb	Guardalo, prende a mazzate la cassetta delle lettere! Si lancia nel fango!	game/scripts/wthb.rpy	178	hnb "[what]"
wthnb_04a43852	hnb	Detto questo c'è qualcosa che non mi torna sulla questione di Rena e Mion... {w}non è una questione di comportamenti... non è coerente!	game/scripts/wthb.rpy	178	hnb "[what]"
wthnb_d7e74ac0	yw	Non male zuccone, passiamo al prossimo.	game/scripts/wthb.rpy	188	yw "[what]"
wthnb_7bf7cf36	yw	Il primo era semplice, mentre il secondo frammento è.... {w}certamente più semplice in un senso, ma anche più intricato.	game/scripts/wthb.rpy	190	yw "[what]"
wthnb_2ea410e8	hnb	Mmmmmmh.... quì gli eventi sembrano molto lineari... cosa c' è da capire?	game/scripts/wthb.rpy	198	hnb "[what]"
wthnb_6b140398	hnb	Aspetta... {w}Ma la storia di Mion alla fine è completamente incoerente! {w}Niente di quello che ha detto torna!	game/scripts/wthb.rpy	200	hnb "[what]"
wthnb_2e28922f	hnb	la storia che racconta sulla famiglia Sonozaki va in conflitto con quello che sappiamo!	game/scripts/wthb.rpy	202	hnb "[what]"
wthnb_82acc23f	yw	Vedo che un cervello lo hai! Sono contenta di averti fatto bene!	game/scripts/wthb.rpy	208	yw "[what]"
wthnb_79bd2299	hnb	Hanananana! grazie Dittatore-chan!	game/scripts/wthb.rpy	210	hnb "[what]"
wthnb_e09382c4	yw	.... huuuuuuuh non ci siamo proprio eh? Almeno chiamami Lambda...	game/scripts/wthb.rpy	212	yw "[what]"
wthnb_248f14e6	hnb	Non ho sentito perfavore.	game/scripts/wthb.rpy	214	hnb "[what]"
wthnb_209943c9	yw	Ecco qua il tuo perfavore.	game/scripts/wthb.rpy	216	yw "[what]"
wthnb_f1b13e1f	hnb	AAAGYAGYAGYA!	game/scripts/wthb.rpy	220	hnb "[what]"
wthnb_bc87f78d	hnb	Ehehehe! Ok diciamo che Lamda va bene...	game/scripts/wthb.rpy	222	hnb "[what]"
wthnb_fff10f27	yw	Insolente! {w}Bene, zuccone, allora adesso guarda questo frammento!	game/scripts/wthb.rpy	224	yw "[what]"
wthnb_a7d1014e	hnb	... E questo che minchia è! Non ci capisco un cazzo!	game/scripts/wthb.rpy	231	hnb "[what]"
